epic,apogee,gaia_source,camp,ra,dec,glat,glon,ev,teff,teff_err,logg,logg_err,meh,meh_err,feh,feh_err,alpham,alpham_err,alpha_flags,vmag,vmag_err,jmag,kmag,jk,j_k_err,numax,numax_err,dnu,dnu_err,fdnu,fdnu_err,fdnu_flags,kappa_m,kappa_m_err,mass,mass_err,kappa_r,kappa_r_err,radius,radius_err,para,para_err,ecc,ecc_err,ang_mom,ang_mom_err,tot_energy,tot_energy_err,gaia_binary_flag
202637357,2M16130944-2729049,6042275651197352960,2,243.002598,-28.925615,16.18,347.33,RGB,4394,6.1,2.15,0.021,0.022,0.0061,0.004,0.0076,-0.001,0.0047,1,10.3,0.757,7.9,7.03,0.88,0.034,15.83,0.336,2.1,0.061,1.029,0.0036,0,2.32,0.307,1.54,0.299,21.24,1.312,18.53,1.144,0.85,0.019,0.149,0.0078,-1.649,0.009,-1.333,0.0014,0
210875371,2M16120062-2855322,6038752919024221184,13,66.678336,21.009104,-19.09,175.81,RGB,4621,10.3,2.67,0.028,-0.101,0.0085,-0.1,0.0104,0.204,0.0072,2,14.19,0.859,11.5,10.55,0.95,0.028,72.49,0.484,7.6,0.068,1.027,0.0012,0,1.31,0.054,0.94,0.056,7.45,0.142,6.67,0.128,1.26,0.018,0.054,0.0004,-1.705,0.0046,-1.345,0.0014,0
233479779,2M04264280+2100327,144520809084207616,11,261.409536,-17.490423,9.98,7.27,RC,5021,9.5,2.87,0.021,0.086,0.0054,0.075,0.0064,-0.055,0.0051,1,10.4,0.7,8.77,8.16,0.61,0.031,81.63,0.99,,,,,2,,,,,,,,,0.65,0.021,0.161,0.0012,-1.867,0.0068,-1.282,0.0006,0
202942404,2M17253828-1729255,4122991415339137024,2,244.046946,-27.809397,16.3,348.83,RGB,4272,5.5,2.05,0.02,0.095,0.006,0.081,0.0077,0.087,0.0044,2,12.23,0.778,9.34,8.34,1.01,0.03,17.88,1.04,2.64,0.059,1.042,0.0035,0,1.35,0.265,0.86,0.193,15.24,1.118,13.11,0.962,1.16,0.017,0.09,0.0014,-1.666,0.0044,-1.356,0.0014,0
203055658,2M16161126-2748338,6042285168840824832,2,243.588171,-27.412081,16.87,348.83,RC,4827,8.6,2.46,0.023,-0.13,0.0061,-0.136,0.0072,0.03,0.0057,1,11.62,0.759,9.31,8.45,0.85,0.03,34.95,1.06,4.33,0.203,0.999,0.002,0,1.39,0.289,1.06,0.329,11.06,1.089,10.11,0.995,0.94,0.027,0.329,0.0013,-1.478,0.0177,-1.351,0.0052,0
233454418,2M16142116-2724434,6042358423803424768,11,261.525433,-17.667692,9.79,7.18,RGB,4689,8.6,2.98,0.023,0.026,0.0067,0.027,0.0082,0.1,0.0056,2,11.44,0.731,9.55,8.84,0.71,0.03,128.57,0.439,11.31,0.16,1.021,0.0012,0,1.49,0.085,1.09,0.098,5.96,0.17,5.37,0.153,1.07,0.024,0.176,0.0005,-1.432,0.0119,-1.423,0.0035,0
233436287,2M17260610-1740036,4122938913653599232,11,261.44227,-17.791157,9.79,7.03,RGB,4755,27.8,4.61,0.041,-0.322,0.0158,-0.308,0.0172,0.08,0.1813,1,11.9,0.776,10.16,9.5,0.66,0.03,41.52,1.425,5.2,0.056,1.027,0.0082,0,1.12,0.125,0.84,0.104,9.12,0.369,8.27,0.336,1.72,0.019,0.304,0.0009,-1.603,0.0031,-1.315,0.0004,0
233524145,2M17254614-1747281,4122929907060258816,11,261.656838,-17.169844,9.96,7.67,RGB,4700,12.7,2.88,0.031,-0.046,0.0096,-0.056,0.0117,0.093,0.0082,1,12.73,0.89,10.82,10.1,0.72,0.033,95.0,1.514,8.65,0.151,1.024,0.0009,0,1.75,0.148,1.29,0.155,7.54,0.289,6.8,0.261,9.9,0.021,0.07,0.0009,-1.78,0.0007,-1.318,0.0002,0
234598247,2M17263764-1710114,4123038900499412480,11,261.614649,-18.377348,9.34,6.62,RGB,4781,16.2,1.99,0.048,-1.145,0.0137,-1.131,0.0146,0.215,0.0167,2,12.69,1.212,10.39,9.53,0.85,0.045,13.35,0.577,2.07,0.125,1.042,0.0091,0,1.48,0.405,1.11,0.449,18.46,2.366,16.79,2.152,0.89,0.026,0.359,0.0021,-1.137,0.0195,-1.486,0.0055,0
238245293,2M17262751-1822384,4122617851931513856,11,262.406782,-16.97097,9.46,8.23,RC,4977,19.2,2.53,0.04,-0.412,0.0119,-0.418,0.0135,0.141,0.0124,1,13.15,0.965,11.25,10.53,0.72,0.034,29.24,0.502,4.06,0.146,0.995,0.0066,0,1.06,0.161,0.84,0.197,10.54,0.779,9.78,0.724,0.46,0.02,0.947,0.0035,0.087,0.0552,-1.071,0.0115,0
204396558,2M17293762-1658154,4124510592464206848,2,248.849267,-22.498547,16.58,355.98,RGB,4500,11.5,2.1,0.035,-0.419,0.011,-0.419,0.013,0.23,0.0098,2,14.4,0.917,10.72,9.55,1.17,0.03,19.55,0.243,2.8,0.028,1.039,0.0013,0,1.38,0.076,0.95,0.07,14.75,0.347,13.02,0.307,0.46,0.019,0.192,0.0025,-1.16,0.029,-1.529,0.0111,0
204650031,2M16352382-2229547,6051259928203847680,2,249.567509,-21.45908,16.73,357.25,RGB,4662,12.8,2.56,0.032,-0.088,0.0101,-0.089,0.0123,0.053,0.0086,1,14.69,1.156,12.22,11.32,0.9,0.037,55.82,1.181,5.89,0.142,1.028,0.001,0,1.65,0.191,1.2,0.198,9.55,0.503,8.58,0.452,0.57,0.02,0.419,0.0009,-0.853,0.0333,-1.556,0.0085,0
242194252,2M16381620-2127326,6051429841406827520,11,262.414069,-30.101244,2.31,357.15,RGB,4595,6.8,2.65,0.02,0.129,0.0057,0.119,0.0071,0.038,0.0045,1,10.46,0.698,8.19,7.35,0.84,0.031,56.16,0.612,6.16,0.192,1.026,0.0025,0,1.41,0.182,1.0,0.201,8.8,0.557,7.85,0.497,0.39,0.026,0.211,0.0058,-1.058,0.0521,-1.56,0.0199,0
237922075,2M17293937-3006044,4058641707111211520,11,261.974132,-30.407602,2.46,356.69,RC,4944,8.8,2.81,0.02,0.14,0.0054,0.127,0.0065,-0.034,0.0048,1,10.8,0.788,8.96,8.26,0.7,0.034,65.94,1.108,,,,,2,,,,,,,,,2.24,0.023,0.224,0.0006,-1.682,0.0036,-1.329,0.0011,0
204426453,2M17275379-3024273,4058234647240488960,2,249.886522,-22.381834,15.92,356.7,RGB,4719,7.8,2.67,0.022,-0.076,0.0061,-0.085,0.0073,0.047,0.0054,1,13.02,0.888,9.71,8.61,1.1,0.032,59.23,0.822,6.29,0.143,1.024,0.0013,0,1.52,0.152,1.12,0.168,8.89,0.423,8.04,0.382,1.02,0.017,0.177,0.0006,-1.563,0.0072,-1.379,0.0024,0
211892742,2M16393276-2222546,6051300992387184640,18,129.620069,18.619843,31.69,206.89,RC,4782,16.7,2.33,0.04,-0.425,0.0124,-0.429,0.0144,0.046,0.0121,1,15.08,1.114,13.29,12.61,0.68,0.034,47.1,0.304,4.8,0.121,1.002,0.001,0,2.26,0.232,1.7,0.274,12.15,0.618,11.05,0.562,1.35,0.02,0.226,0.0014,-1.833,0.003,-1.281,0.0008,0
204418929,2M08382881+1837114,659676263356468992,2,248.427868,-22.411013,16.94,355.79,RGB,4637,15.2,1.97,0.047,-0.966,0.0141,-0.967,0.0156,0.304,0.0155,2,14.54,0.948,11.16,10.05,1.11,0.031,14.49,0.269,2.1,0.073,1.037,0.0044,0,1.8,0.27,1.29,0.294,19.54,1.407,17.51,1.261,0.17,0.029,0.151,0.0119,-3.179,0.287,-0.995,0.0467,0
204574495,2M16334268-2224396,6051440321127652352,2,248.957636,-21.776867,16.97,356.62,RC,4853,14.9,2.45,0.034,-0.273,0.0102,-0.27,0.0119,0.076,0.0098,1,14.34,0.958,11.2,10.14,1.06,0.031,26.83,0.775,3.57,0.006,0.998,0.0009,0,1.36,0.119,1.05,0.092,12.5,0.364,11.46,0.334,0.39,0.022,0.401,0.0047,-0.67,0.0614,-1.413,0.0107,0
204598218,2M16354983-2146367,6051578614777021440,2,248.999233,-21.67766,17.0,356.73,RGB,4762,17.2,2.69,0.041,-0.366,0.0128,-0.359,0.015,0.216,0.0121,2,15.52,1.037,12.24,11.15,1.09,0.031,57.64,0.608,6.26,0.031,1.028,0.0014,0,1.43,0.053,1.07,0.048,8.72,0.126,7.92,0.115,0.53,0.023,0.268,0.0049,-1.575,0.0203,-1.344,0.0061,0
204301948,2M16355981-2140395,6051586212577986560,2,249.205213,-22.872009,16.09,355.89,RC,4576,10.5,2.41,0.026,0.298,0.0084,0.3,0.0109,0.039,0.0062,2,15.15,0.991,11.97,10.9,1.07,0.03,33.37,0.744,4.07,0.132,1.0,0.0067,0,1.55,0.226,1.09,0.236,11.96,0.82,10.64,0.73,0.52,0.048,0.156,0.002,-1.19,0.0682,-1.496,0.021,0
204556947,2M16364925-2252192,6051188803544449024,2,248.836231,-21.851503,17.01,356.49,RGB,4715,9.4,2.74,0.027,-0.298,0.0075,-0.303,0.0088,0.18,0.007,2,14.09,0.987,11.23,10.23,1.0,0.033,76.6,0.598,7.87,0.064,1.028,0.0009,0,1.35,0.054,0.99,0.056,7.35,0.133,6.64,0.12,0.37,0.028,0.132,0.0016,-1.1,0.0591,-1.554,0.0231,0
204582637,2M16352069-2151054,6051576591849253888,2,249.796123,-21.742851,16.38,357.16,RGB,4789,15.9,1.81,0.056,-1.71,0.0149,-1.694,0.0147,0.362,0.0216,2,14.16,1.117,11.36,10.38,0.98,0.036,10.06,0.444,1.66,0.029,1.048,0.0042,0,1.53,0.229,1.15,0.199,21.61,1.216,19.67,1.107,0.78,0.02,0.305,0.0041,-1.389,0.0149,-1.403,0.005,0
204529972,2M16391106-2144342,6051405995748343808,2,248.555519,-21.963638,17.14,356.22,RGB,4483,7.3,2.02,0.026,-0.486,0.0075,-0.495,0.0086,0.241,0.0069,2,13.79,0.948,10.57,9.48,1.08,0.032,13.73,0.385,2.04,0.017,1.036,0.0024,0,1.71,0.155,1.17,0.116,19.57,0.638,17.24,0.562,0.28,0.023,0.822,0.0029,-0.408,0.0862,-1.269,0.0211,0
233450782,2M16341332-2157490,6051492547930725376,11,258.70528,-17.692259,12.03,5.65,RC,4808,8.5,2.45,0.023,-0.129,0.0061,-0.139,0.0072,0.037,0.0057,1,11.95,0.884,10.04,9.31,0.72,0.034,31.09,1.435,4.01,0.304,0.999,0.0031,0,1.34,0.446,1.01,0.507,11.5,1.824,10.49,1.664,0.51,0.021,0.268,0.0034,-1.14,0.0306,-1.506,0.0095,0
204514933,2M17144926-1741321,4134760755258780672,2,249.778567,-22.026052,16.22,356.92,RGB,4681,10.5,2.62,0.027,0.009,0.0081,-0.001,0.01,0.055,0.0068,1,14.9,0.995,11.77,10.71,1.06,0.031,52.89,0.885,5.16,0.099,1.023,0.0028,0,2.4,0.22,1.75,0.23,11.81,0.495,10.63,0.445,0.68,0.023,0.316,0.001,-1.892,0.0039,-1.238,0.0008,0
204405099,2M16390685-2201337,6051347687272019968,2,248.567398,-22.464924,16.81,355.83,RGB,4588,13.8,2.47,0.037,-0.259,0.0118,-0.257,0.0143,0.193,0.0103,2,14.98,0.98,11.84,10.77,1.06,0.03,39.99,0.302,4.71,0.067,1.034,0.0008,0,1.48,0.091,1.05,0.097,10.68,0.314,9.52,0.28,0.5,0.029,0.277,0.0034,-1.073,0.0461,-1.541,0.0162,0
233408373,2M16341617-2227537,6051252613876359168,11,258.895957,-17.955288,11.73,5.54,RC,4745,8.0,2.4,0.022,-0.087,0.0061,-0.09,0.0072,0.033,0.0054,1,12.75,0.85,10.78,10.04,0.74,0.031,25.07,0.52,3.27,0.189,0.998,0.0017,0,1.57,0.376,1.17,0.433,13.89,1.629,12.59,1.477,0.66,0.074,0.448,0.0142,-1.479,0.0623,-1.305,0.0187,0
233474961,2M17153502-1757190,4134737012679586816,11,258.989937,-17.525408,11.89,5.95,RGB,4736,11.0,2.54,0.032,-0.614,0.0091,-0.626,0.0102,0.245,0.0094,2,13.05,0.958,11.14,10.41,0.72,0.034,46.07,0.574,5.45,0.12,1.037,0.0012,0,1.27,0.121,0.94,0.136,9.21,0.421,8.33,0.381,0.39,0.019,0.391,0.001,-1.04,0.0411,-1.511,0.0166,0
205214426,2M17155758-1731314,4134786628134948352,2,252.538882,-18.823423,16.15,1.21,RC,4883,8.5,2.67,0.021,0.095,0.0055,0.087,0.0066,-0.028,0.0049,1,10.73,0.669,7.98,7.01,0.97,0.029,60.58,1.498,5.0,0.095,0.994,0.0197,0,4.09,0.434,3.18,0.449,14.41,0.653,13.25,0.601,0.52,0.024,0.395,0.0021,-0.761,0.0445,-1.57,0.0093,0
202976791,2M16500933-1849243,4132146052188163072,2,248.935667,-27.688437,13.18,351.92,RGB,4623,7.0,2.52,0.02,0.109,0.0057,0.101,0.0071,0.009,0.0046,1,12.0,0.856,9.74,8.9,0.84,0.033,50.65,0.584,5.22,0.048,1.025,0.0005,0,2.0,0.101,1.43,0.097,11.02,0.239,9.86,0.214,2.02,0.042,0.092,0.0016,-1.692,0.0061,-1.347,0.0018,1
202752875,2M16354456-2741183,6044506727783799808,2,249.407968,-28.492706,12.34,351.58,RGB,4444,11.3,2.13,0.032,-0.037,0.0105,-0.046,0.0132,0.051,0.0082,1,15.07,1.12,12.02,10.98,1.04,0.035,19.41,1.177,2.54,0.083,1.031,0.0048,0,2.0,0.449,1.35,0.372,17.82,1.588,15.63,1.393,1.12,0.074,0.195,0.0064,-1.788,0.0127,-1.301,0.0028,1
216319407,2M16373791-2829337,6032378015020828672,7,283.787702,-22.561375,-10.85,13.01,RC,5002,30.5,2.84,0.049,-0.497,0.0167,-0.507,0.0155,0.298,0.0158,2,14.12,1.007,12.34,11.66,0.67,0.033,27.14,0.343,3.96,0.215,0.989,0.0112,0,0.93,0.206,0.75,0.26,10.28,1.124,9.57,1.047,0.36,0.03,0.322,0.003,-0.825,0.0749,-1.65,0.0308,0
216451736,2M18550904-2233409,4075715954367774208,7,284.312639,-22.32354,-11.19,13.44,RGB,4685,14.2,2.79,0.034,-0.085,0.0108,-0.087,0.0133,0.102,0.0093,2,14.11,1.003,12.22,11.51,0.72,0.033,78.2,0.665,7.97,0.087,1.024,0.0015,0,1.36,0.069,0.99,0.073,7.31,0.171,6.58,0.154,0.27,0.024,0.485,0.0052,-0.518,0.0842,-1.766,0.0388,0
216723867,AP18571503-2219247,4078815374570954752,7,282.964427,-21.838808,-9.85,13.34,RC,4801,14.8,2.47,0.034,-0.18,0.0104,-0.181,0.0124,0.104,0.0095,1,14.12,1.138,12.31,11.63,0.68,0.037,29.84,1.076,4.15,0.163,0.993,0.0038,0,1.02,0.195,0.77,0.21,10.27,0.887,9.36,0.808,0.28,0.023,0.258,0.0077,-0.802,0.0695,-1.687,0.0335,0
216893817,2M18515146-2150197,4084838877225958400,7,283.725031,-21.535858,-10.36,13.93,RC,5166,25.4,2.49,0.047,-0.866,0.0128,-0.87,0.0136,0.342,0.0164,2,14.14,0.962,12.42,11.77,0.65,0.032,34.15,0.939,4.25,0.075,0.993,0.0014,0,1.4,0.152,1.19,0.165,11.24,0.503,10.63,0.477,0.16,0.026,0.228,0.0107,-0.344,0.175,-1.856,0.0497,0
216808539,2M18545400-2132090,4078839495108750336,7,283.32419,-21.687576,-10.09,13.63,RGB,4524,8.6,2.57,0.023,0.365,0.0072,0.349,0.0093,0.014,0.0051,2,14.07,0.948,11.82,10.98,0.83,0.031,51.26,0.725,5.05,0.017,1.024,0.0007,0,2.37,0.105,1.64,0.078,11.92,0.187,10.55,0.166,0.36,0.02,0.181,0.0105,-1.23,0.0374,-1.494,0.0136,0
216474689,2M18531780-2141152,4078739989301881344,7,283.371112,-22.282333,-10.38,13.1,RC,4753,15.2,2.3,0.037,-0.335,0.0114,-0.34,0.0135,0.211,0.0108,2,14.12,1.179,12.22,11.5,0.72,0.039,23.67,0.916,2.93,0.112,0.999,0.0008,0,2.07,0.397,1.54,0.414,16.39,1.405,14.86,1.274,0.3,0.022,0.369,0.0023,-1.576,0.0521,-1.297,0.0057,0
216472905,2M18532906-2216563,4078740362943467520,7,283.381378,-22.285542,-10.39,13.1,RC,4733,16.3,2.38,0.038,-0.23,0.0122,-0.23,0.0146,0.197,0.011,2,14.11,1.241,12.17,11.44,0.73,0.041,30.52,1.112,3.77,0.133,0.999,0.0008,0,1.61,0.288,1.2,0.298,12.76,1.013,11.55,0.917,0.27,0.021,0.118,0.0071,-0.946,0.0659,-1.632,0.0298,0
216609130,2M18533153-2217079,4078797198268938752,7,283.085238,-22.042578,-10.04,13.21,RGB,4613,13.7,2.58,0.033,0.087,0.0108,0.08,0.0136,0.033,0.0086,1,14.1,1.116,11.89,11.06,0.82,0.037,53.09,0.303,5.44,0.111,1.026,0.0009,0,1.96,0.164,1.4,0.183,10.67,0.44,9.53,0.393,0.4,0.021,0.031,0.0011,-1.298,0.0359,-1.489,0.014,0
217007938,2M18522045-2202332,4079045550461600768,7,283.14984,-21.334393,-9.79,13.88,RC,4770,13.6,2.39,0.033,-0.239,0.01,-0.246,0.0119,0.187,0.0093,2,14.15,0.977,12.29,11.59,0.7,0.032,27.56,0.404,3.82,0.05,0.996,0.0014,0,1.12,0.077,0.84,0.079,11.2,0.336,10.18,0.306,0.27,0.025,0.342,0.002,-0.722,0.0875,-1.711,0.0444,0
216625769,2M18523596-2120038,4078797644945527808,7,283.125261,-22.012714,-10.06,13.25,RGB,4223,9.3,1.93,0.029,0.079,0.0102,0.064,0.0132,0.136,0.0072,2,14.05,1.004,11.41,10.47,0.94,0.033,12.94,0.436,1.94,0.075,1.037,0.0051,0,1.76,0.324,1.1,0.29,20.42,1.722,17.46,1.473,0.27,0.02,0.213,0.002,-1.135,0.0661,-1.497,0.0189,0
216449143,2M18523006-2200457,4075748905358568448,7,284.07214,-22.328226,-10.99,13.34,RGB,4431,11.1,2.12,0.035,-0.375,0.0111,-0.385,0.0133,0.309,0.0096,2,14.1,0.898,11.73,10.87,0.87,0.03,17.4,0.259,2.65,0.041,1.042,0.0014,0,1.22,0.093,0.82,0.088,14.67,0.503,12.85,0.441,0.27,0.022,0.312,0.0115,-0.844,0.0795,-1.638,0.0344,0
217007986,2M18561731-2219416,4084859252551432192,7,283.426607,-21.334307,-10.03,13.99,RGB,4806,18.6,2.95,0.043,-0.416,0.0134,-0.414,0.0156,0.209,0.0131,2,14.16,1.135,12.28,11.57,0.71,0.038,98.91,0.774,9.38,0.022,1.026,0.0016,0,1.43,0.036,1.09,0.031,6.68,0.061,6.09,0.057,0.45,0.024,0.193,0.0041,-1.247,0.039,-1.492,0.0153,0
216394733,2M18534238-2120035,4075730351100107264,7,284.044706,-22.426107,-11.01,13.24,RC,4803,17.0,2.89,0.033,0.126,0.0105,0.129,0.013,0.014,0.009,1,14.14,1.02,12.09,11.32,0.77,0.033,124.58,1.189,10.49,0.031,0.997,0.0003,0,1.83,0.057,1.39,0.048,6.72,0.075,6.12,0.07,0.49,0.021,0.126,0.0102,-1.276,0.0283,-1.491,0.0101,0
216599099,2M18561072-2225339,4078747995121443840,7,283.36451,-22.060253,-10.28,13.3,RGB,4629,14.5,2.44,0.034,0.015,0.0114,0.019,0.0142,0.145,0.0092,2,14.14,1.205,12.1,11.33,0.77,0.04,42.37,0.819,4.57,0.015,1.025,0.0008,0,2.01,0.119,1.44,0.089,12.07,0.246,10.8,0.221,0.3,0.021,0.214,0.005,-0.887,0.0614,-1.652,0.028,0
216833133,2M18532748-2203369,4079007754748297216,7,282.903637,-21.643784,-9.72,13.5,RC,4659,11.6,2.31,0.029,-0.034,0.0091,-0.045,0.0112,0.026,0.0076,1,14.15,0.99,12.12,11.35,0.76,0.033,25.55,0.724,3.85,0.067,0.987,0.0017,1,0.87,0.095,0.63,0.087,10.23,0.459,9.18,0.412,0.33,0.022,0.13,0.0056,-1.372,0.0481,-1.447,0.0174,0
216860973,2M18513687-2138376,4078847569647266816,7,283.422921,-21.594397,-10.13,13.75,RGB,5195,38.3,2.16,0.065,-1.042,0.0176,-1.041,0.0162,0.276,0.0212,2,14.2,1.271,12.52,11.89,0.63,0.042,10.22,0.155,1.59,0.1,1.008,0.0067,0,1.93,0.493,1.64,0.659,24.08,3.056,22.83,2.899,0.18,0.024,0.208,0.0166,-0.491,0.1183,-1.873,0.067,0
216674458,2M18534150-2135398,4078774207285449216,7,283.544403,-21.926741,-10.38,13.5,RGB,4526,12.1,2.21,0.036,-0.42,0.0113,-0.408,0.0134,0.258,0.0101,2,14.15,0.971,11.95,11.13,0.82,0.032,23.89,0.362,3.29,0.105,1.039,0.0025,0,1.34,0.181,0.93,0.192,13.13,0.862,11.62,0.763,0.31,0.025,0.434,0.0044,-0.634,0.0758,-1.727,0.0336,0
217142463,2M18541065-2155362,4085060085223965696,7,283.490398,-21.096876,-9.98,14.24,RGB,4671,12.1,2.65,0.031,-0.126,0.0095,-0.123,0.0116,0.059,0.0083,1,14.18,1.121,12.2,11.46,0.74,0.037,53.17,0.769,5.84,0.071,1.029,0.0007,0,1.48,0.096,1.08,0.095,9.25,0.262,8.32,0.236,0.32,0.021,0.118,0.005,-1.115,0.0534,-1.558,0.0238,0
216676486,2M18535769-2105487,4078765415509818368,7,283.896472,-21.923166,-10.67,13.64,RGB,4402,9.7,2.25,0.027,0.202,0.0091,0.196,0.0117,-0.004,0.0065,1,14.09,1.024,11.42,10.47,0.95,0.034,27.44,0.279,3.42,0.08,1.033,0.0015,0,1.73,0.17,1.15,0.174,13.92,0.667,12.15,0.582,0.39,0.02,0.077,0.0038,-1.401,0.0329,-1.443,0.0121,0
217012402,2M18553515-2155233,4084851074933136384,7,283.896028,-21.326496,-10.42,14.19,RC,4774,14.0,2.43,0.035,-0.327,0.0104,-0.335,0.0121,0.208,0.0099,2,14.19,1.012,12.23,11.49,0.74,0.033,26.4,1.975,3.65,0.079,0.999,0.0048,0,1.19,0.286,0.89,0.235,11.76,1.017,10.69,0.924,0.26,0.026,0.067,0.005,-0.915,0.0993,-1.576,0.0348,0
216553641,2M18553504-2119353,4075755124471387136,7,283.981404,-22.141432,-10.84,13.47,RGB,4394,8.9,2.48,0.025,0.353,0.0082,0.333,0.0108,0.036,0.0056,2,14.14,1.093,11.78,10.92,0.86,0.036,40.67,0.928,4.65,0.029,1.032,0.0009,0,1.65,0.12,1.09,0.086,11.16,0.29,9.73,0.253,0.36,0.022,0.291,0.0045,-1.376,0.0343,-1.398,0.0081,0
216611494,2M18555553-2208291,4078762902931394560,7,283.737429,-22.038284,-10.59,13.47,RGB,4523,10.5,2.13,0.03,-0.127,0.0094,-0.116,0.0116,0.162,0.0078,2,14.19,1.012,11.98,11.16,0.82,0.033,17.83,0.716,2.7,0.018,1.035,0.0009,0,1.23,0.152,0.85,0.109,14.55,0.616,12.88,0.545,0.27,0.022,0.134,0.0049,-1.185,0.0722,-1.506,0.0251,0
216559343,2M18545698-2202178,4078757375330917888,7,283.905729,-22.131319,-10.77,13.45,RGB,4733,13.9,2.63,0.034,-0.245,0.0105,-0.24,0.0125,0.224,0.0096,2,14.22,0.969,12.29,11.56,0.73,0.032,53.42,0.881,5.3,0.105,1.024,0.0013,0,2.22,0.207,1.65,0.222,11.31,0.485,10.23,0.44,0.33,0.032,0.352,0.0117,-1.121,0.083,-1.489,0.036,0
216640915,2M18553737-2207527,4078774898797651456,7,283.743763,-21.985926,-10.57,13.52,RGB,4669,14.2,2.1,0.042,-0.778,0.0126,-0.776,0.0141,0.249,0.0132,2,14.2,1.014,12.04,11.23,0.81,0.033,20.74,0.486,3.21,0.12,1.046,0.0019,0,0.97,0.16,0.7,0.174,11.98,0.939,10.77,0.844,0.27,0.02,0.529,0.0024,-0.461,0.0703,-1.746,0.0275,0
217095684,2M18545850-2159093,4085052594801147392,7,283.275227,-21.179626,-9.83,14.07,RGB,4576,12.6,2.56,0.029,0.336,0.0099,0.309,0.0128,-0.027,0.0071,1,14.21,0.947,12.07,11.28,0.8,0.031,43.46,1.261,4.57,0.176,1.023,0.002,0,2.16,0.383,1.53,0.395,12.37,1.019,11.01,0.907,0.31,0.026,0.267,0.0022,-0.872,0.0703,-1.648,0.0318,0
216754815,2M18530605-2110466,4078782217422126592,7,283.714819,-21.783916,-10.46,13.7,RC,4723,12.4,2.35,0.031,-0.111,0.0093,-0.108,0.0113,0.11,0.0082,2,14.23,0.904,12.29,11.56,0.73,0.03,28.86,1.003,4.18,0.009,0.987,0.0024,0,0.9,0.094,0.66,0.07,9.79,0.343,8.85,0.31,0.29,0.028,0.14,0.0089,-0.953,0.0852,-1.632,0.0394,0
217161686,2M18545155-2147020,4084893165613912064,7,283.844438,-21.063034,-10.26,14.41,RGB,4490,8.8,2.57,0.025,0.189,0.0078,0.182,0.01,0.053,0.0058,2,14.18,0.926,11.79,10.91,0.88,0.03,49.27,0.979,5.59,0.04,1.031,0.0008,0,1.4,0.093,0.96,0.072,9.36,0.229,8.25,0.202,0.44,0.02,0.126,0.0021,-1.252,0.0324,-1.489,0.0119,0
216491015,2M18552266-2103469,4078749300792178688,7,283.754256,-22.253284,-10.69,13.28,RGB,4650,15.4,1.91,0.046,-0.909,0.0141,-0.904,0.0156,0.345,0.0152,2,14.23,1.142,12.12,11.33,0.79,0.038,17.68,0.134,2.15,0.218,1.024,0.0192,0,2.95,1.196,2.13,1.364,22.64,4.588,20.32,4.117,0.27,0.023,0.61,0.009,-0.579,0.0813,-1.538,0.018,0
216303702,2M18550102-2215118,4075714992295206912,7,283.687152,-22.589735,-10.78,12.94,RC,5283,72.1,2.61,0.107,-0.591,0.0293,-0.607,0.0157,0.237,0.0283,2,14.27,0.885,12.47,11.78,0.68,0.029,28.91,1.119,4.51,0.241,0.962,0.01,1,0.67,0.163,0.59,0.21,8.45,0.96,8.08,0.92,0.23,0.021,0.672,0.0021,-0.203,0.0728,-1.849,0.0321,0
216366147,2M18544491-2235230,4078720026293672960,7,283.341845,-22.477333,-10.44,12.91,RGB,4578,11.4,2.71,0.028,0.231,0.0092,0.219,0.0118,0.041,0.0069,2,14.22,1.163,12.02,11.2,0.82,0.039,70.01,0.823,6.91,0.004,1.025,0.0007,0,1.73,0.061,1.22,0.043,8.71,0.103,7.75,0.092,0.42,0.024,0.168,0.003,-1.139,0.0449,-1.545,0.0178,0
217002634,2M18532204-2228383,4084850800055189504,7,283.910832,-21.343752,-10.44,14.18,RC,4856,16.7,2.36,0.039,-0.442,0.0117,-0.453,0.0134,0.225,0.0118,2,14.27,1.058,12.46,11.77,0.69,0.035,28.28,0.509,4.0,0.059,0.994,0.0042,0,1.01,0.081,0.78,0.084,10.48,0.362,9.61,0.332,0.27,0.029,0.247,0.0064,-0.785,0.0978,-1.697,0.0476,0
216587116,2M18553859-2120375,4078767610215482368,7,283.548748,-22.08176,-10.45,13.36,RGB,3726,3.8,0.9,0.019,0.116,0.0064,0.089,0.0086,0.04,0.0039,1,13.99,0.982,10.17,8.97,1.2,0.033,17.92,1.075,2.34,0.034,1.027,0.011,0,2.2,0.417,1.14,0.231,19.45,1.297,15.62,1.042,0.21,0.021,0.265,0.0029,-0.631,0.0963,-1.773,0.0474,0
216439618,2M18541169-2204543,4078727070039971840,7,283.533055,-22.345112,-10.55,13.11,RGB,5037,84.9,2.43,0.17,-1.421,0.0495,-1.401,0.0222,0.344,0.0539,2,14.28,1.403,12.4,11.68,0.71,0.046,20.68,0.3,3.29,0.049,1.016,0.0119,0,0.87,0.064,0.71,0.075,11.36,0.377,10.61,0.363,0.24,0.023,0.603,0.0158,-0.344,0.0874,-1.84,0.0468,0
